ApplicationType,BusinessType,PostalCode,Created_DayOfYear,Created_Month,Created_DayOfMonth,Created_DayOfWeek,TotalDaysCreationToIssuance_Ints
105.12777777777778,71.10228593568384,82.69166666666666,284,10,11,4,91
105.12777777777778,71.10228593568384,102.53714981729598,284,10,11,4,21
105.12777777777778,71.10228593568384,102.53714981729598,287,10,14,0,7
105.12777777777778,70.27272727272727,146.6627906976744,288,10,15,1,9
105.12777777777778,70.27272727272727,102.53714981729598,288,10,15,1,35
105.12777777777778,52.23422075979659,67.4584432717678,288,10,15,1,9
105.12777777777778,157.23910614525138,100.1002444987775,288,10,15,1,51
105.12777777777778,71.10228593568384,107.3276397515528,291,10,18,4,20
105.12777777777778,52.23422075979659,107.3276397515528,288,10,15,1,38
105.12777777777778,52.23422075979659,98.55294117647058,288,10,15,1,9
105.12777777777778,104.46629213483146,98.55294117647058,288,10,15,1,17
105.12777777777778,71.10228593568384,102.53714981729598,288,10,15,1,22
105.12777777777778,52.23422075979659,102.53714981729598,288,10,15,1,43
105.12777777777778,52.23422075979659,82.69166666666666,288,10,15,1,8
105.12777777777778,52.23422075979659,102.53714981729598,288,10,15,1,36
105.12777777777778,104.46629213483146,102.53714981729598,289,10,16,2,107
105.12777777777778,104.46629213483146,102.53714981729598,289,10,16,2,425
105.12777777777778,52.23422075979659,100.1002444987775,289,10,16,2,30
105.12777777777778,52.23422075979659,107.3276397515528,290,10,17,3,21
105.12777777777778,402.8687898089172,67.4584432717678,289,10,16,2,5
105.12777777777778,71.10228593568384,102.53714981729598,290,10,17,3,61
105.12777777777778,71.10228593568384,82.69166666666666,290,10,17,3,27
105.12777777777778,71.10228593568384,82.69166666666666,290,10,17,3,131
105.12777777777778,402.8687898089172,107.3276397515528,290,10,17,3,27
105.12777777777778,71.10228593568384,127.44913627639156,290,10,17,3,22
105.12777777777778,71.10228593568384,100.1002444987775,290,10,17,3,74
105.12777777777778,71.10228593568384,82.69166666666666,290,10,17,3,6
105.12777777777778,71.10228593568384,116.50746268656717,290,10,17,3,19
105.12777777777778,52.23422075979659,100.1002444987775,290,10,17,3,49
105.12777777777778,52.23422075979659,81.49693251533742,290,10,17,3,36
105.12777777777778,71.10228593568384,82.69166666666666,290,10,17,3,26
105.12777777777778,52.23422075979659,116.50746268656717,290,10,17,3,13
105.12777777777778,402.8687898089172,67.4584432717678,290,10,17,3,62
105.12777777777778,71.10228593568384,377.46153846153845,253,9,9,2,56
105.12777777777778,71.10228593568384,107.3276397515528,253,9,9,2,57
105.12777777777778,52.23422075979659,86.89449541284404,254,9,10,3,64
105.12777777777778,52.23422075979659,146.6627906976744,255,9,11,4,108
105.12777777777778,71.10228593568384,116.50746268656717,255,9,11,4,87
105.12777777777778,52.23422075979659,109.93959731543625,255,9,11,4,52
105.12777777777778,52.23422075979659,81.49693251533742,255,9,11,4,38
105.12777777777778,71.10228593568384,102.53714981729598,256,9,12,5,81
105.12777777777778,52.23422075979659,98.55294117647058,257,9,13,6,8
105.12777777777778,104.46629213483146,107.3276397515528,258,9,14,0,29
105.12777777777778,104.46629213483146,102.53714981729598,258,9,14,0,94
105.12777777777778,71.10228593568384,109.93959731543625,258,9,14,0,57
105.12777777777778,71.10228593568384,109.93959731543625,258,9,14,0,57
105.12777777777778,71.10228593568384,86.89449541284404,258,9,14,0,78
29.134670487106018,27.626543209876544,127.44913627639156,258,9,14,0,4
105.12777777777778,112.83333333333333,100.1002444987775,259,9,15,1,80
105.12777777777778,52.23422075979659,81.49693251533742,259,9,15,1,203
105.12777777777778,71.10228593568384,107.3276397515528,259,9,15,1,10
105.12777777777778,157.23910614525138,146.6627906976744,259,9,15,1,71
105.12777777777778,52.23422075979659,67.4584432717678,259,9,15,1,69
105.12777777777778,108.33323331175627,86.89449541284404,259,9,15,1,9
105.12777777777778,157.23910614525138,127.44913627639156,261,9,17,3,25
29.134670487106018,27.626543209876544,156.26315789473685,261,9,17,3,13
105.12777777777778,52.23422075979659,67.4584432717678,261,9,17,3,19
105.12777777777778,52.23422075979659,100.1002444987775,261,9,17,3,232
105.12777777777778,52.23422075979659,67.4584432717678,261,9,17,3,67
105.12777777777778,52.23422075979659,67.4584432717678,261,9,17,3,97
105.12777777777778,71.10228593568384,146.6627906976744,261,9,17,3,119
105.12777777777778,52.23422075979659,67.4584432717678,261,9,17,3,113
105.12777777777778,52.23422075979659,67.4584432717678,261,9,17,3,113
105.12777777777778,104.46629213483146,127.44913627639156,261,9,17,3,27
105.12777777777778,52.23422075979659,67.4584432717678,262,9,18,4,42
105.12777777777778,52.23422075979659,81.49693251533742,265,9,21,0,109
105.12777777777778,52.23422075979659,67.4584432717678,265,9,21,0,109
105.12777777777778,402.8687898089172,146.6627906976744,265,9,21,0,14
105.12777777777778,72.07692307734344,117.63934426229508,265,9,21,0,17
105.12777777777778,71.10228593568384,67.4584432717678,265,9,21,0,37
29.134670487106018,27.626543209876544,88.45491803278688,265,9,21,0,57
29.134670487106018,27.626543209876544,127.44913627639156,266,9,22,1,22
105.12777777777778,71.10228593568384,77.53287981859411,266,9,22,1,160
105.12777777777778,71.10228593568384,82.69166666666666,267,9,23,2,44
105.12777777777778,104.46629213483146,82.69166666666666,268,9,24,3,7
105.12777777777778,52.23422075979659,77.53287981859411,268,9,24,3,26
29.134670487106018,27.626543209876544,81.49693251533742,268,9,24,3,32
105.12777777777778,52.23422075979659,81.49693251533742,268,9,24,3,20
105.12777777777778,52.23422075979659,81.49693251533742,268,9,24,3,132
105.12777777777778,104.46629213483146,100.1002444987775,268,9,24,3,19
105.12777777777778,52.23422075979659,81.49693251533742,269,9,25,4,17
105.12777777777778,197.64444444444445,127.44913627639156,269,9,25,4,95
105.12777777777778,157.23910614525138,102.53714981729598,269,9,25,4,18
105.12777777777778,71.10228593568384,116.50746268656717,272,9,28,0,84
105.12777777777778,71.10228593568384,77.53287981859411,272,9,28,0,45
105.12777777777778,52.23422075979659,88.45491803278688,272,9,28,0,30
105.12777777777778,52.23422075979659,67.4584432717678,272,9,28,0,51
105.12777777777778,71.10228593568384,67.4584432717678,273,9,29,1,169
105.12777777777778,104.46629213483146,100.1002444987775,273,9,29,1,65
105.12777777777778,104.46629213483146,116.50746268656717,273,9,29,1,133
105.12777777777778,71.10228593568384,86.89449541284404,273,9,29,1,154
29.134670487106018,27.626543209876544,81.49693251533742,274,9,30,2,37
105.12777777777778,52.23422075979659,100.1002444987775,274,9,30,2,26
29.134670487106018,27.626543209876544,98.55294117647058,274,9,30,2,21
105.12777777777778,52.23422075979659,67.4584432717678,274,9,30,2,105
105.12777777777778,197.64444444444445,102.53714981729598,275,10,1,3,173
29.134670487106018,27.626543209876544,127.44913627639156,283,10,9,4,31
105.12777777777778,52.23422075979659,127.44913627639156,275,10,1,3,25
29.134670487106018,52.23422075979659,127.44913627639156,283,10,9,4,31
105.12777777777778,71.10228593568384,88.45491803278688,275,10,1,3,25
105.12777777777778,52.23422075979659,67.4584432717678,275,10,1,3,43
105.12777777777778,71.10228593568384,98.55294117647058,275,10,1,3,60
105.12777777777778,52.23422075979659,67.4584432717678,276,10,2,4,224
105.12777777777778,52.23422075979659,102.53714981729598,276,10,2,4,14
105.12777777777778,52.23422075979659,88.45491803278688,276,10,2,4,52
105.12777777777778,402.8687898089172,77.53287981859411,279,10,5,0,38
105.12777777777778,52.23422075979659,81.49693251533742,279,10,5,0,18
29.134670487106018,27.626543209876544,98.55294117647058,279,10,5,0,22
105.12777777777778,104.46629213483146,116.50746268656717,279,10,5,0,42
105.12777777777778,52.23422075979659,82.69166666666666,280,10,6,1,143
105.12777777777778,104.46629213483146,88.45491803278688,280,10,6,1,30
105.12777777777778,52.23422075979659,81.49693251533742,280,10,6,1,44
105.12777777777778,71.10228593568384,107.3276397515528,280,10,6,1,58
105.12777777777778,71.10228593568384,88.45491803278688,281,10,7,2,245
105.12777777777778,71.10228593568384,127.44913627639156,282,10,8,3,32
105.12777777777778,402.8687898089172,107.3276397515528,282,10,8,3,89
105.12777777777778,402.8687898089172,60.18181818181818,282,10,8,3,19
105.12777777777778,104.46629213483146,102.53714981729598,282,10,8,3,39
105.12777777777778,52.23422075979659,67.4584432717678,282,10,8,3,26
105.12777777777778,52.23422075979659,67.4584432717678,282,10,8,3,27
105.12777777777778,52.23422075979659,67.4584432717678,282,10,8,3,27
105.12777777777778,71.10228593568384,107.3276397515528,283,10,9,4,39
105.12777777777778,71.10228593568384,116.50746268656717,287,10,13,1,79
105.12777777777778,197.64444444444445,67.4584432717678,286,10,12,0,72
105.12777777777778,71.10228593568384,88.45491803278688,286,10,12,0,99
105.12777777777778,52.23422075979659,67.4584432717678,287,10,13,1,160
105.12777777777778,52.23422075979659,67.4584432717678,287,10,13,1,171
105.12777777777778,52.23422075979659,67.4584432717678,287,10,13,1,171
105.12777777777778,52.23422075979659,67.4584432717678,287,10,13,1,154
29.134670487106018,27.626543209876544,100.1002444987775,287,10,13,1,23
105.12777777777778,52.23422075979659,60.18181818181818,287,10,13,1,7
105.12777777777778,52.23422075979659,77.53287981859411,287,10,13,1,77
105.12777777777778,157.23910614525138,67.4584432717678,287,10,13,1,107
105.12777777777778,72.07692307734344,82.69166666666666,287,10,13,1,10
105.12777777777778,71.10228593568384,107.3276397515528,287,10,13,1,87
105.12777777777778,402.8687898089172,146.6627906976744,287,10,13,1,21
105.12777777777778,71.10228593568384,98.55294117647058,287,10,13,1,93
105.12777777777778,71.10228593568384,102.53714981729598,288,10,14,2,19
105.12777777777778,402.8687898089172,127.44913627639156,53,2,22,4,41
105.12777777777778,52.23422075979659,77.53287981859411,30,1,30,2,29
105.12777777777778,52.23422075979659,127.44913627639156,30,1,30,2,27
105.12777777777778,71.10228593568384,146.6627906976744,30,1,30,2,28
105.12777777777778,104.46629213483146,81.49693251533742,30,1,30,2,58
105.12777777777778,52.23422075979659,67.4584432717678,30,1,30,2,22
105.12777777777778,71.10228593568384,100.1002444987775,30,1,30,2,188
105.12777777777778,104.46629213483146,98.55294117647058,35,2,4,0,256
105.12777777777778,52.23422075979659,67.4584432717678,30,1,30,2,72
105.12777777777778,52.23422075979659,156.26315789473685,31,1,31,3,56
105.12777777777778,74.6144578313253,179.125,31,1,31,3,210
105.12777777777778,71.10228593568384,102.53714981729598,31,1,31,3,43
105.12777777777778,157.23910614525138,116.50746268656717,31,1,31,3,68
105.12777777777778,280.7470203749393,127.44913627639156,31,1,31,3,22
105.12777777777778,71.10228593568384,88.45491803278688,31,1,31,3,46
105.12777777777778,54.54430379746835,100.1002444987775,31,1,31,3,5
105.12777777777778,71.10228593568384,116.50746268656717,31,1,31,3,20
105.12777777777778,52.23422075979659,81.49693251533742,31,1,31,3,11
105.12777777777778,71.10228593568384,67.4584432717678,32,2,1,4,32
105.12777777777778,70.27272727272727,146.6627906976744,32,2,1,4,96
105.12777777777778,54.54430379746835,82.69166666666666,32,2,1,4,27
105.12777777777778,71.10228593568384,146.6627906976744,32,2,1,4,12
105.12777777777778,71.10228593568384,82.69166666666666,32,2,1,4,89
105.12777777777778,104.46629213483146,67.4584432717678,32,2,1,4,81
105.12777777777778,71.10228593568384,60.18181818181818,35,2,4,0,16
105.12777777777778,71.10228593568384,116.50746268656717,35,2,4,0,21
105.12777777777778,71.10228593568384,107.3276397515528,35,2,4,0,78
105.12777777777778,52.23422075979659,67.4584432717678,35,2,4,0,9
105.12777777777778,52.23422075979659,67.4584432717678,35,2,4,0,10
105.12777777777778,104.46629213483146,146.6627906976744,35,2,4,0,63
105.12777777777778,104.46629213483146,107.3276397515528,35,2,4,0,28
105.12777777777778,52.23422075979659,67.4584432717678,35,2,4,0,15
105.12777777777778,71.10228593568384,67.4584432717678,35,2,4,0,8
105.12777777777778,52.23422075979659,67.4584432717678,35,2,4,0,17
105.12777777777778,71.10228593568384,86.89449541284404,36,2,5,1,44
105.12777777777778,157.23910614525138,102.53714981729598,36,2,5,1,42
105.12777777777778,52.23422075979659,100.1002444987775,36,2,5,1,15
105.12777777777778,52.23422075979659,81.49693251533742,36,2,5,1,29
105.12777777777778,52.23422075979659,67.4584432717678,37,2,6,2,7
105.12777777777778,52.23422075979659,67.4584432717678,36,2,5,1,50
105.12777777777778,157.23910614525138,117.63934426229508,36,2,5,1,24
105.12777777777778,71.10228593568384,67.4584432717678,37,2,6,2,5
105.12777777777778,52.23422075979659,60.18181818181818,36,2,5,1,22
105.12777777777778,52.23422075979659,102.53714981729598,36,2,5,1,36
105.12777777777778,52.23422075979659,81.49693251533742,37,2,6,2,62
105.12777777777778,47.875000000001876,107.3276397515528,37,2,6,2,62
105.12777777777778,52.23422075979659,107.3276397515528,37,2,6,2,40
105.12777777777778,104.46629213483146,81.49693251533742,37,2,6,2,58
105.12777777777778,402.8687898089172,127.44913627639156,39,2,8,4,13
105.12777777777778,52.23422075979659,100.1002444987775,37,2,6,2,76
105.12777777777778,52.23422075979659,67.4584432717678,37,2,6,2,28
105.12777777777778,52.23422075979659,67.4584432717678,37,2,6,2,28
105.12777777777778,52.23422075979659,81.49693251533742,37,2,6,2,16
105.12777777777778,52.23422075979659,81.49693251533742,37,2,6,2,16
105.12777777777778,52.23422075979659,77.53287981859411,37,2,6,2,34
105.12777777777778,52.23422075979659,67.4584432717678,38,2,7,3,14
105.12777777777778,52.23422075979659,67.4584432717678,38,2,7,3,14
105.12777777777778,52.23422075979659,146.6627906976744,38,2,7,3,4
105.12777777777778,71.10228593568384,102.53714981729598,39,2,8,4,119
105.12777777777778,71.10228593568384,67.4584432717678,39,2,8,4,13
105.12777777777778,74.6144578313253,146.6627906976744,38,2,7,3,92
105.12777777777778,52.23422075979659,100.1002444987775,38,2,7,3,53
105.12777777777778,157.23910614525138,116.50746268656717,39,2,8,4,32
105.12777777777778,71.10228593568384,77.53287981859411,38,2,7,3,29
105.12777777777778,74.6144578313253,82.69166666666666,38,2,7,3,33
105.12777777777778,71.10228593568384,116.50746268656717,42,2,11,0,28
105.12777777777778,71.10228593568384,127.44913627639156,39,2,8,4,35
105.12777777777778,52.23422075979659,67.4584432717678,39,2,8,4,111
105.12777777777778,71.10228593568384,102.53714981729598,41,2,10,6,19
105.12777777777778,52.23422075979659,67.4584432717678,42,2,11,0,10
105.12777777777778,402.8687898089172,86.89449541284404,42,2,11,0,49
105.12777777777778,55.655145849354966,116.50746268656717,42,2,11,0,8
105.12777777777778,71.10228593568384,60.18181818181818,43,2,12,1,15
105.12777777777778,71.10228593568384,81.49693251533742,42,2,11,0,51
105.12777777777778,52.23422075979659,100.1002444987775,42,2,11,0,18
105.12777777777778,52.23422075979659,67.4584432717678,42,2,11,0,9
105.12777777777778,71.10228593568384,88.45491803278688,42,2,11,0,8
105.12777777777778,157.23910614525138,127.44913627639156,42,2,11,0,44
105.12777777777778,71.10228593568384,117.63934426229508,43,2,12,1,15
105.12777777777778,52.23422075979659,67.4584432717678,43,2,12,1,28
105.12777777777778,197.64444444444445,117.63934426229508,43,2,12,1,65
105.12777777777778,111.99676203594777,100.1002444987775,43,2,12,1,17
105.12777777777778,157.23910614525138,127.44913627639156,43,2,12,1,66
105.12777777777778,71.10228593568384,67.4584432717678,43,2,12,1,28
105.12777777777778,71.10228593568384,146.6627906976744,43,2,12,1,34
105.12777777777778,104.46629213483146,77.53287981859411,43,2,12,1,42
105.12777777777778,157.23910614525138,127.44913627639156,43,2,12,1,57
105.12777777777778,71.10228593568384,86.89449541284404,43,2,12,1,44
105.12777777777778,52.23422075979659,81.49693251533742,43,2,12,1,48
105.12777777777778,71.10228593568384,102.53714981729598,43,2,12,1,58
105.12777777777778,71.10228593568384,127.44913627639156,44,2,13,2,89
105.12777777777778,71.10228593568384,82.69166666666666,44,2,13,2,13
105.12777777777778,47.875000000001876,60.18181818181818,44,2,13,2,14
105.12777777777778,71.10228593568384,107.3276397515528,44,2,13,2,20
105.12777777777778,71.10228593568384,116.50746268656717,44,2,13,2,85
105.12777777777778,52.23422075979659,88.45491803278688,44,2,13,2,8
105.12777777777778,71.10228593568384,100.1002444987775,53,2,22,4,17
105.12777777777778,157.23910614525138,127.44913627639156,45,2,14,3,112
105.12777777777778,52.23422075979659,67.4584432717678,44,2,13,2,8
105.12777777777778,74.6144578313253,69.5,45,2,14,3,139
29.134670487106018,27.626543209876544,98.55294117647058,44,2,13,2,14
105.12777777777778,54.54430379746835,82.69166666666666,45,2,14,3,19
105.12777777777778,52.23422075979659,86.89449541284404,45,2,14,3,13
105.12777777777778,52.23422075979659,81.49693251533742,45,2,14,3,18
105.12777777777778,71.10228593568384,67.4584432717678,45,2,14,3,67
105.12777777777778,402.8687898089172,107.3276397515528,46,2,15,4,12
105.12777777777778,104.46629213483146,116.50746268656717,46,2,15,4,95
105.12777777777778,71.10228593568384,127.44913627639156,46,2,15,4,40
29.134670487106018,27.626543209876544,98.55294117647058,52,2,21,3,32
105.12777777777778,71.10228593568384,69.5,46,2,15,4,14
105.12777777777778,74.6144578313253,146.6627906976744,46,2,15,4,54
105.12777777777778,157.23910614525138,88.45491803278688,50,2,19,1,49
105.12777777777778,52.23422075979659,67.4584432717678,50,2,19,1,8
105.12777777777778,71.10228593568384,82.69166666666666,50,2,19,1,28
105.12777777777778,52.23422075979659,67.4584432717678,50,2,19,1,623
105.12777777777778,54.54430379746835,82.69166666666666,50,2,19,1,63
105.12777777777778,74.6144578313253,146.6627906976744,50,2,19,1,133
29.134670487106018,27.626543209876544,102.53714981729598,50,2,19,1,22
105.12777777777778,71.10228593568384,60.18181818181818,50,2,19,1,49
105.12777777777778,52.23422075979659,67.4584432717678,50,2,19,1,93
105.12777777777778,71.10228593568384,82.69166666666666,50,2,19,1,14
105.12777777777778,52.23422075979659,67.4584432717678,51,2,20,2,6
105.12777777777778,157.23910614525138,116.50746268656717,50,2,19,1,20
105.12777777777778,71.10228593568384,67.4584432717678,51,2,20,2,29
105.12777777777778,52.23422075979659,67.4584432717678,51,2,20,2,8
105.12777777777778,71.10228593568384,98.55294117647058,51,2,20,2,33
29.134670487106018,27.626543209876544,77.53287981859411,60,3,1,4,39
105.12777777777778,112.83333333333333,67.4584432717678,51,2,20,2,163
105.12777777777778,157.23910614525138,127.44913627639156,51,2,20,2,77
105.12777777777778,402.8687898089172,60.18181818181818,51,2,20,2,50
105.12777777777778,71.10228593568384,88.45491803278688,52,2,21,3,29
105.12777777777778,52.23422075979659,77.53287981859411,52,2,21,3,7
105.12777777777778,157.23910614525138,179.125,52,2,21,3,14
105.12777777777778,71.10228593568384,77.53287981859411,52,2,21,3,12
105.12777777777778,82.0000169170446,107.3276397515528,52,2,21,3,27
105.12777777777778,52.23422075979659,100.1002444987775,52,2,21,3,217
105.12777777777778,402.8687898089172,88.45491803278688,53,2,22,4,35
105.12777777777778,52.23422075979659,67.4584432717678,52,2,21,3,8
105.12777777777778,52.23422075979659,127.44913627639156,52,2,21,3,36
105.12777777777778,52.23422075979659,67.4584432717678,52,2,21,3,6
105.12777777777778,71.10228593568384,102.53714981729598,52,2,21,3,29
105.12777777777778,52.23422075979659,98.55294117647058,53,2,22,4,188
105.12777777777778,52.23422075979659,127.44913627639156,53,2,22,4,20
105.12777777777778,167.20046547874313,127.44913627639156,53,2,22,4,20
105.12777777777778,71.10228593568384,107.3276397515528,53,2,22,4,41
105.12777777777778,71.10228593568384,81.49693251533742,53,2,22,4,25
105.12777777777778,71.10228593568384,127.44913627639156,53,2,22,4,804
105.12777777777778,52.23422075979659,67.4584432717678,53,2,22,4,38
105.12777777777778,71.10228593568384,77.53287981859411,53,2,22,4,35
105.12777777777778,52.23422075979659,102.53714981729598,53,2,22,4,139
105.12777777777778,52.23422075979659,77.53287981859411,53,2,22,4,21
105.12777777777778,71.10228593568384,102.53714981729598,54,2,23,5,13
105.12777777777778,71.10228593568384,102.53714981729598,54,2,23,5,24
105.12777777777778,71.10228593568384,116.50746268656717,56,2,25,0,45
105.12777777777778,104.46629213483146,116.50746268656717,56,2,25,0,10
105.12777777777778,71.10228593568384,82.69166666666666,56,2,25,0,3
105.12777777777778,52.23422075979659,67.4584432717678,56,2,25,0,22
105.12777777777778,52.23422075979659,82.69166666666666,56,2,25,0,21
105.12777777777778,52.23422075979659,82.69166666666666,56,2,25,0,21
29.134670487106018,72.54680735984385,146.6627906976744,66,3,7,3,4
105.12777777777778,71.10228593568384,102.53714981729598,57,2,26,1,15
105.12777777777778,52.23422075979659,109.93959731543625,57,2,26,1,15
105.12777777777778,71.10228593568384,179.125,57,2,26,1,42
105.12777777777778,52.23422075979659,77.53287981859411,57,2,26,1,22
29.134670487106018,27.626543209876544,146.6627906976744,57,2,26,1,42
29.134670487106018,27.626543209876544,146.6627906976744,57,2,26,1,38
105.12777777777778,52.23422075979659,127.44913627639156,57,2,26,1,9
105.12777777777778,71.10228593568384,98.55294117647058,57,2,26,1,10
105.12777777777778,52.23422075979659,127.44913627639156,57,2,26,1,58
105.12777777777778,71.10228593568384,116.50746268656717,57,2,26,1,15
105.12777777777778,52.23422075979659,88.45491803278688,57,2,26,1,44
105.12777777777778,52.23422075979659,67.4584432717678,58,2,27,2,22
105.12777777777778,52.23422075979659,77.53287981859411,58,2,27,2,47
105.12777777777778,157.23910614525138,127.44913627639156,58,2,27,2,49
105.12777777777778,71.10228593568384,146.6627906976744,58,2,27,2,133
105.12777777777778,52.23422075979659,107.3276397515528,58,2,27,2,16
105.12777777777778,71.10228593568384,102.53714981729598,58,2,27,2,23
105.12777777777778,52.23422075979659,117.63934426229508,58,2,27,2,7
105.12777777777778,52.23422075979659,67.4584432717678,58,2,27,2,14
105.12777777777778,71.10228593568384,88.45491803278688,67,3,8,4,24
105.12777777777778,71.10228593568384,60.18181818181818,67,3,8,4,24
105.12777777777778,157.23910614525138,107.3276397515528,59,2,28,3,91
105.12777777777778,52.23422075979659,102.53714981729598,59,2,28,3,14
105.12777777777778,157.23910614525138,127.44913627639156,59,2,28,3,39
105.12777777777778,71.10228593568384,77.53287981859411,59,2,28,3,27
105.12777777777778,402.8687898089172,116.50746268656717,59,2,28,3,19
105.12777777777778,52.23422075979659,127.44913627639156,59,2,28,3,28
105.12777777777778,104.46629213483146,116.50746268656717,60,3,1,4,117
105.12777777777778,52.23422075979659,116.50746268656717,60,3,1,4,41
105.12777777777778,52.23422075979659,100.1002444987775,60,3,1,4,38
105.12777777777778,52.23422075979659,67.4584432717678,60,3,1,4,84
105.12777777777778,52.23422075979659,67.4584432717678,60,3,1,4,84
105.12777777777778,71.10228593568384,67.4584432717678,60,3,1,4,31
105.12777777777778,52.23422075979659,67.4584432717678,60,3,1,4,84
105.12777777777778,33.18518518553852,67.4584432717678,60,3,1,4,49
105.12777777777778,402.8687898089172,107.3276397515528,60,3,1,4,70
105.12777777777778,71.10228593568384,77.53287981859411,60,3,1,4,27
105.12777777777778,71.10228593568384,127.44913627639156,63,3,4,0,210
105.12777777777778,52.23422075979659,82.69166666666666,65,3,6,2,29
105.12777777777778,52.23422075979659,102.53714981729598,63,3,4,0,16
105.12777777777778,52.23422075979659,102.53714981729598,63,3,4,0,16
105.12777777777778,52.23422075979659,116.50746268656717,63,3,4,0,39
105.12777777777778,33.18518518553852,146.6627906976744,63,3,4,0,4
105.12777777777778,52.23422075979659,67.4584432717678,63,3,4,0,81
105.12777777777778,52.23422075979659,77.53287981859411,65,3,6,2,33
105.12777777777778,71.10228593568384,116.50746268656717,63,3,4,0,94
105.12777777777778,76.91024562368952,82.69166666666666,64,3,5,1,56
105.12777777777778,104.46629213483146,98.55294117647058,63,3,4,0,28
105.12777777777778,71.10228593568384,98.55294117647058,63,3,4,0,37
105.12777777777778,52.23422075979659,67.4584432717678,64,3,5,1,20
105.12777777777778,70.27272727272727,116.50746268656717,64,3,5,1,10
105.12777777777778,52.23422075979659,107.3276397515528,291,10,18,4,101
105.12777777777778,71.10228593568384,82.69166666666666,291,10,18,4,20
105.12777777777778,402.8687898089172,102.53714981729598,295,10,22,1,41
105.12777777777778,71.10228593568384,102.53714981729598,291,10,18,4,27
105.12777777777778,52.23422075979659,102.53714981729598,291,10,18,4,60
105.12777777777778,71.10228593568384,86.89449541284404,291,10,18,4,47
105.12777777777778,71.10228593568384,116.50746268656717,291,10,18,4,67
105.12777777777778,52.23422075979659,100.1002444987775,294,10,21,0,7
105.12777777777778,71.10228593568384,146.6627906976744,294,10,21,0,53
105.12777777777778,71.10228593568384,86.89449541284404,294,10,21,0,114
105.12777777777778,104.46629213483146,86.89449541284404,294,10,21,0,114
105.12777777777778,71.10228593568384,98.55294117647058,294,10,21,0,93
105.12777777777778,71.10228593568384,82.69166666666666,294,10,21,0,93
105.12777777777778,71.10228593568384,116.50746268656717,294,10,21,0,105
105.12777777777778,52.23422075979659,100.1002444987775,294,10,21,0,51
105.12777777777778,74.6144578313253,146.6627906976744,318,11,14,3,102
105.12777777777778,52.23422075979659,100.1002444987775,294,10,21,0,2
105.12777777777778,52.23422075979659,100.1002444987775,294,10,21,0,80
105.12777777777778,52.23422075979659,86.89449541284404,294,10,21,0,14
105.12777777777778,71.10228593568384,60.18181818181818,294,10,21,0,56
105.12777777777778,52.23422075979659,67.4584432717678,296,10,23,2,26
105.12777777777778,52.23422075979659,100.1002444987775,294,10,21,0,2
105.12777777777778,52.23422075979659,107.3276397515528,294,10,21,0,49
105.12777777777778,52.23422075979659,102.53714981729598,294,10,21,0,67
105.12777777777778,52.23422075979659,102.53714981729598,294,10,21,0,63
105.12777777777778,52.23422075979659,81.49693251533742,294,10,21,0,11
105.12777777777778,402.8687898089172,67.4584432717678,295,10,22,1,22
105.12777777777778,52.23422075979659,102.53714981729598,295,10,22,1,17
105.12777777777778,52.23422075979659,102.53714981729598,295,10,22,1,17
105.12777777777778,402.8687898089172,107.3276397515528,295,10,22,1,66
105.12777777777778,402.8687898089172,100.1002444987775,295,10,22,1,248
105.12777777777778,402.8687898089172,100.1002444987775,295,10,22,1,248
105.12777777777778,402.8687898089172,100.1002444987775,295,10,22,1,248
105.12777777777778,402.8687898089172,98.55294117647058,295,10,22,1,97
105.12777777777778,402.8687898089172,100.1002444987775,295,10,22,1,248
105.12777777777778,402.8687898089172,107.3276397515528,295,10,22,1,66
105.12777777777778,402.8687898089172,107.3276397515528,295,10,22,1,66
105.12777777777778,157.23910614525138,127.44913627639156,296,10,23,2,82
105.12777777777778,52.23422075979659,100.1002444987775,296,10,23,2,86
105.12777777777778,52.23422075979659,100.1002444987775,296,10,23,2,16
105.12777777777778,52.23422075979659,82.69166666666666,296,10,23,2,83
105.12777777777778,70.27272727272727,146.6627906976744,296,10,23,2,7
105.12777777777778,71.10228593568384,82.69166666666666,296,10,23,2,85
105.12777777777778,52.23422075979659,67.4584432717678,296,10,23,2,12
105.12777777777778,71.10228593568384,100.1002444987775,296,10,23,2,107
105.12777777777778,52.23422075979659,146.6627906976744,296,10,23,2,54
105.12777777777778,71.10228593568384,98.55294117647058,296,10,23,2,30
105.12777777777778,71.10228593568384,88.45491803278688,297,10,24,3,11
29.134670487106018,27.626543209876544,77.53287981859411,297,10,24,3,14
105.12777777777778,71.10228593568384,102.53714981729598,297,10,24,3,20
105.12777777777778,402.8687898089172,116.50746268656717,297,10,24,3,29
105.12777777777778,52.23422075979659,102.53714981729598,297,10,24,3,78
105.12777777777778,402.8687898089172,82.69166666666666,297,10,24,3,83
105.12777777777778,104.46629213483146,98.55294117647058,298,10,25,4,28
105.12777777777778,52.23422075979659,77.53287981859411,298,10,25,4,19
105.12777777777778,52.23422075979659,82.69166666666666,298,10,25,4,21
105.12777777777778,71.10228593568384,86.89449541284404,298,10,25,4,10
105.12777777777778,104.46629213483146,100.1002444987775,298,10,25,4,21
105.12777777777778,52.23422075979659,67.4584432717678,298,10,25,4,21
105.12777777777778,402.8687898089172,81.49693251533742,298,10,25,4,77
105.12777777777778,52.23422075979659,67.4584432717678,298,10,25,4,3
